timestamp_ms,gas,brake,distanceTraveled,speedKmh,normalizedCarPosition
1776176039073,1.0,0.0,10824.0546875,179.17425537109375,0.0408022440969944
1776176039093,1.0,0.0,10824.9501953125,179.31631469726562,0.0410529188811779
1776176039113,1.0,0.0,10826.5927734375,179.45849609375,0.041513118892908096
1776176039133,1.0,0.0,10827.490234375,179.58078002929688,0.04172252118587494
1776176039153,1.0,0.0,10828.23828125,179.7116241455078,0.04197419062256813
1776176039173,1.0,0.0,10829.13671875,179.85159301757812,0.04218382388353348
1776176039193,1.0,0.0,10829.8857421875,179.98443603515625,0.042435336858034134
1776176039213,1.0,0.0,10831.53515625,180.11935424804688,0.04289776086807251
1776176039233,1.0,0.0,10832.435546875,180.24966430664062,0.04314964637160301
1776176039253,1.0,0.0,10833.3369140625,180.36412048339844,0.04335989058017731
1776176039273,1.0,0.0,10834.087890625,180.5124053955078,0.04361331835389137
1776176039293,1.0,0.0,10834.990234375,180.65574645996094,0.04382416605949402
1776176039313,1.0,0.0,10836.6455078125,180.7721405029297,0.04428774118423462
1776176039333,1.0,0.0,10837.3984375,180.890869140625,0.044540900737047195
1776176039353,1.0,0.0,10838.302734375,181.03985595703125,0.04475172236561775
1776176039373,1.0,0.0,10839.056640625,181.156982421875,0.04500556364655495
1776176039393,1.0,0.0,10839.9619140625,181.29527282714844,0.045259106904268265
1776176039413,1.0,0.0,10841.623046875,181.42892456054688,0.04572446644306183
1776176039433,1.0,0.0,10842.5302734375,181.55239868164062,0.04593675211071968
1776176039453,1.0,0.0,10843.2861328125,181.69300842285156,0.046190787106752396
1776176039473,1.0,0.0,10844.1943359375,181.83509826660156,0.04640287905931473
1776176039493,1.0,0.0,10844.9521484375,181.9501495361328,0.04665845260024071
1776176039513,1.0,0.0,10846.619140625,182.07838439941406,0.04712691530585289
1776176039533,1.0,0.0,10847.529296875,182.2169189453125,0.04738245904445648
1776176039553,1.0,0.0,10848.4404296875,182.3377685546875,0.04759551212191582
1776176039573,1.0,0.0,10849.2001953125,182.46981811523438,0.04785175621509552
1776176039593,1.0,0.0,10850.1123046875,182.6024932861328,0.04806504026055336
1776176039613,1.0,0.0,10851.7861328125,182.72573852539062,0.04853464663028717
1776176039633,1.0,0.0,10852.5478515625,182.8672332763672,0.04879101365804672
1776176039653,1.0,0.0,10853.4619140625,182.99588012695312,0.0490046888589859
1776176039673,1.0,0.0,10854.2236328125,183.10684204101562,0.04926168546080589
1776176039693,1.0,0.0,10855.138671875,183.24183654785156,0.049518413841724396
1776176039713,1.0,0.0,10856.818359375,183.38148498535156,0.04998933523893356
1776176039733,1.0,0.0,10857.7353515625,183.5018310546875,0.050203971564769745
1776176039753,1.0,0.0,10858.5,183.6298370361328,0.050461601465940475
1776176039773,1.0,0.0,10859.41796875,183.76060485839844,0.05067606642842293
1776176039793,1.0,0.0,10860.18359375,183.88528442382812,0.05093352869153023
1776176039813,1.0,0.0,10861.869140625,184.02488708496094,0.05140559375286102
1776176039833,1.0,0.0,10862.7890625,184.16171264648438,0.05166427791118622
1776176039853,1.0,0.0,10863.7099609375,184.28244018554688,0.051879070699214935
1776176039873,1.0,0.0,10864.4775390625,184.41754150390625,0.052137356251478195
1776176039893,1.0,0.0,10865.3994140625,184.5488739013672,0.05235273763537407
1776176039913,1.0,0.0,10867.0908203125,184.65850830078125,0.052827391773462296
1776176039933,1.0,0.0,10867.8603515625,184.80584716796875,0.05308647081255913
1776176039953,1.0,0.0,10868.7841796875,184.9388427734375,0.0533023476600647
1776176039973,1.0,0.0,10869.5546875,185.0569305419922,0.0535612590610981
1776176039993,1.0,0.0,10870.4794921875,185.19229125976562,0.053820736706256866
1776176040013,1.0,0.0,10872.1767578125,185.3251495361328,0.05429686978459358
1776176040033,1.0,0.0,10873.103515625,185.43736267089844,0.05451354384422302
1776176040053,1.0,0.0,10873.8759765625,185.56832885742188,0.05477296561002731
1776176040073,1.0,0.0,10874.8037109375,185.6988525390625,0.05499066039919853
1776176040093,1.0,0.0,10875.5771484375,185.8190155029297,0.05525023117661476
1776176040113,1.0,0.0,10877.2802734375,185.95681762695312,0.05572763457894325
1776176040133,1.0,0.0,10878.2099609375,186.0977783203125,0.05598778650164604
1776176040153,1.0,0.0,10879.140625,186.20562744140625,0.0562056303024292
1776176040173,1.0,0.0,10879.916015625,186.33946228027344,0.05646646395325661
1776176040193,1.0,0.0,10880.84765625,186.47088623046875,0.056684140115976334
1776176040213,1.0,0.0,10882.556640625,186.5834503173828,0.057162750512361526
1776176040233,1.0,0.0,10883.333984375,186.7229461669922,0.057424530386924744
1776176040253,1.0,0.0,10884.267578125,186.8524932861328,0.05764183774590492
1776176040273,1.0,0.0,10885.0458984375,186.95614624023438,0.05790385231375694
1776176040293,1.0,0.0,10885.98046875,187.09173583984375,0.05812259018421173
1776176040313,1.0,0.0,10887.6953125,187.24049377441406,0.058646805584430695
1776176040333,1.0,0.0,10888.630859375,187.35641479492188,0.058865439146757126
1776176040353,1.0,0.0,10889.4111328125,187.49212646484375,0.059128545224666595
1776176040373,1.0,0.0,10890.3486328125,187.63082885742188,0.05934741348028183
1776176040393,1.0,0.0,10891.1298828125,187.74830627441406,0.05961034819483757
1776176040413,1.0,0.0,10892.8505859375,187.87620544433594,0.06009260192513466
1776176040433,1.0,0.0,10893.7900390625,187.99908447265625,0.06035631150007248
1776176040453,1.0,0.0,10894.7294921875,188.11630249023438,0.060576025396585464
1776176040473,1.0,0.0,10895.5126953125,188.261474609375,0.06083914265036583
1776176040493,1.0,0.0,10896.453125,188.38958740234375,0.06105908751487732
1776176040513,1.0,0.0,10898.1787109375,188.49545288085938,0.0615433007478714
1776176040533,1.0,0.0,10898.9638671875,188.62127685546875,0.061808031052351
1776176040553,1.0,0.0,10899.9072265625,188.7575225830078,0.06202786788344383
1776176040573,1.0,0.0,10900.693359375,188.8802947998047,0.06229276955127716
1776176040593,1.0,0.0,10901.6376953125,189.01776123046875,0.06255698949098587
1776176040613,1.0,0.0,10903.3701171875,189.14024353027344,0.06304246187210083
1776176040633,1.0,0.0,10904.3154296875,189.2483367919922,0.06326321512460709
1776176040653,1.0,0.0,10905.103515625,189.37646484375,0.06352826952934265
1776176040673,1.0,0.0,10906.0498046875,189.50509643554688,0.06374914199113846
1776176040693,1.0,0.0,10906.8388671875,189.61343383789062,0.06401481479406357
1776176040713,1.0,0.0,10908.576171875,189.74481201171875,0.06450171023607254
1776176040733,1.0,0.0,10909.5244140625,189.8794403076172,0.06476685404777527
1776176040753,1.0,0.0,10910.4736328125,189.9970703125,0.06498856097459793
1776176040773,1.0,0.0,10911.2646484375,190.1187744140625,0.06525485962629318
1776176040794,1.0,0.0,10912.21484375,190.241455078125,0.06547635048627853
1776176040813,1.0,0.0,10913.9580078125,190.36175537109375,0.06596516817808151
1776176040833,1.0,0.0,10914.7509765625,190.4834747314453,0.06623134016990662
1776176040854,1.0,0.0,10915.703125,190.62049865722656,0.06645400077104568
1776176040873,1.0,0.0,10916.4970703125,190.73533630371094,0.06672071665525436
1776176040893,1.0,0.0,10917.4501953125,190.85897827148438,0.06694357842206955
1776176040913,1.0,0.0,10919.19921875,190.98956298828125,0.06747816503047943
1776176040934,1.0,0.0,10920.154296875,191.09869384765625,0.06770128011703491
1776176040953,1.0,0.0,10920.9501953125,191.22862243652344,0.06796900182962418
1776176040973,1.0,0.0,10921.90625,191.3502655029297,0.06819222122430801
1776176040993,1.0,0.0,10922.703125,191.45654296875,0.06846051663160324
1776176041013,1.0,0.0,10924.4580078125,191.5931854248047,0.06895238906145096
1776176041033,1.0,0.0,10925.416015625,191.71730041503906,0.06922104209661484
1776176041053,1.0,0.0,10926.3740234375,191.8258819580078,0.06944511085748672
1776176041073,1.0,0.0,10927.1728515625,191.95216369628906,0.06971406936645508
1776176041093,1.0,0.0,10928.1318359375,192.070556640625,0.06993837654590607
1776176041113,1.0,0.0,10929.8916015625,192.17538452148438,0.07043229043483734
1776176041133,1.0,0.0,10930.6923828125,192.30372619628906,0.07070186734199524
1776176041153,1.0,0.0,10931.6533203125,192.43017578125,0.07092642784118652
1776176041173,1.0,0.0,10932.455078125,192.53933715820312,0.07119585573673248
1776176041193,1.0,0.0,10933.4169921875,192.6762237548828,0.07146579027175903
1776176041213,1.0,0.0,10935.1826171875,192.78919982910156,0.07196114957332611
1776176041234,1.0,0.0,10936.146484375,192.8917694091797,0.07218609005212784
1776176041253,1.0,0.0,10936.9501953125,193.0206298828125,0.07245723903179169
1776176041273,1.0,0.0,10937.9150390625,193.15704345703125,0.07268186658620834
1776176041293,1.0,0.0,10938.7197265625,193.26649475097656,0.0729510486125946
1776176041313,1.0,0.0,10940.4912109375,193.3863983154297,0.07344973087310791
1776176041334,1.0,0.0,10941.4580078125,193.5057830810547,0.07372098416090012
1776176041353,1.0,0.0,10942.4248046875,193.6092987060547,0.07394707202911377
1776176041373,1.0,0.0,10943.2314453125,193.7327880859375,0.07421852648258209
1776176041393,1.0,0.0,10944.19921875,193.85931396484375,0.0744451954960823
1776176041413,1.0,0.0,10945.9765625,193.9652862548828,0.07494357973337173
1776176041433,1.0,0.0,10946.78515625,194.09165954589844,0.07521575689315796
1776176041453,1.0,0.0,10947.755859375,194.2138671875,0.07544272392988205
1776176041473,1.0,0.0,10948.564453125,194.320556640625,0.0757150873541832
1776176041493,1.0,0.0,10949.5361328125,194.44793701171875,0.0759875550866127
1776176041513,1.0,0.0,10951.318359375,194.5653076171875,0.07648763060569763
1776176041534,1.0,0.0,10952.291015625,194.66859436035156,0.07671511918306351
1776176041553,1.0,0.0,10953.1015625,194.78843688964844,0.0769880935549736
1776176041573,1.0,0.0,10954.0751953125,194.9001922607422,0.07721570879220963
1776176041593,1.0,0.0,10954.88671875,195.00852966308594,0.07748924940824509
1776176041613,1.0,0.0,10956.673828125,195.1369171142578,0.07799112051725388
1776176041633,1.0,0.0,10957.6494140625,195.25689697265625,0.07826496660709381
1776176041653,1.0,0.0,10958.625,195.36061096191406,0.07849296927452087
1776176041673,1.0,0.0,10959.4384765625,195.4657440185547,0.0787670835852623
1776176041693,1.0,0.0,10960.4150390625,195.58230590820312,0.07899527251720428
1776176041713,1.0,0.0,10962.20703125,195.7018280029297,0.07949855178594589
1776176041733,1.0,0.0,10963.0224609375,195.82492065429688,0.07977289706468582
1776176041753,1.0,0.0,10964.0009765625,195.94187927246094,0.08000210672616959
1776176041773,1.0,0.0,10964.8173828125,196.05108642578125,0.08027653396129608
1776176041793,1.0,0.0,10965.796875,196.1733856201172,0.08055197447538376
1776176041813,1.0,0.0,10967.5947265625,196.293212890625,0.08105619996786118
1776176041833,1.0,0.0,10968.576171875,196.39419555664062,0.08128584176301956
1776176041853,1.0,0.0,10969.39453125,196.51905822753906,0.08156120032072067
1776176041873,1.0,0.0,10970.376953125,196.63497924804688,0.08179093152284622
1776176041893,1.0,0.0,10971.1962890625,196.73460388183594,0.08206681162118912
1776176041913,1.0,0.0,10972.9990234375,196.8512725830078,0.08257341384887695
1776176041934,1.0,0.0,10973.9833984375,196.97669982910156,0.08280326426029205
1776176041954,1.0,0.0,10974.8037109375,197.10000610351562,0.08307982236146927
1776176041973,1.0,0.0,10975.7890625,197.19271850585938,0.08335642516613007
1776176041993,1.0,0.0,10976.7744140625,197.3081817626953,0.08358690142631531
1776176042013,1.0,0.0,10977.595703125,197.41445922851562,0.08386325091123581
1776176042033,1.0,0.0,10979.404296875,197.5299835205078,0.08437150716781616
1776176042053,1.0,0.0,10980.3916015625,197.6440887451172,0.08464834839105606
1776176042073,1.0,0.0,10981.3798828125,197.74151611328125,0.08487939834594727
1776176042093,1.0,0.0,10982.203125,197.85797119140625,0.0851571261882782
1776176042113,1.0,0.0,10984.015625,197.9794158935547,0.08566603809595108
1776176042134,1.0,0.0,10985.0048828125,198.07322692871094,0.08589757233858109
1776176042153,1.0,0.0,10985.830078125,198.1767578125,0.08617529273033142
1776176042173,1.0,0.0,10986.8203125,198.29098510742188,0.08640720695257187
1776176042193,1.0,0.0,10987.646484375,198.40077209472656,0.08668531477451324
1776176042213,1.0,0.0,10988.6376953125,198.51815795898438,0.0869637280702591
1776176042233,1.0,0.0,10990.45703125,198.6363983154297,0.08747392892837524
