timestamp_ms,gas,brake,distanceTraveled,speedKmh,normalizedCarPosition,index,distance_m,segment_length_m,x,y,z,elevation_m,gradient_pct,radius_m,speed_ms,speed_kmh,width_left_m,width_right_m,width_total_m
1775570383880,1.0,0.0,7193.6064453125,154.69866943359375,6.772406050004065e-05,0.148193,0.241554,1.63215,-4.6523,63.9608,-763.823,63.9608,-0.0785421,2000,25.8997,93.2519,2.40296,11.037,13.44
1775570383900,1.0,0.0,7194.3798828125,154.84991455078125,0.0003207393456250429,0.701837,1.14399,1.6327,-4.6534,63.9564,-762.92,63.9564,-0.371973,2000,26.1599,94.1931,2.41404,11.026,13.44
1775570383920,1.0,0.0,7195.28369140625,155.025634765625,0.00053745589684695,1.17683,1.91646,1.63105,-4.65435,63.9524,-762.146,63.9524,-0.531768,2000,26.3831,95.0006,2.42177,11.0182,13.44
1775570272060,1.0,0.0,3592.21337890625,155.2398223876953,0.0008154201204888523,1.78774,2.90613,1.62433,-4.65558,63.9469,-761.155,63.9469,-0.537877,2000,26.6702,96.0392,2.42788,11.0121,13.44
1775570272080,1.0,0.0,3593.3779296875,155.4129638671875,0.0011420401278883219,2.51007,4.07121,1.6118,-4.65651,63.9404,-759.994,63.9404,-0.54,2000,27.0148,97.2671,2.4351,11.0049,13.44
1775570272100,1.0,0.0,3594.155029296875,155.56385803222656,0.0013617674121633172,2.99727,4.8556,1.60205,-4.657,63.936,-759.213,63.936,-0.54,2000,27.2487,98.0954,2.43997,11,13.44
1775570272120,1.0,0.0,3594.803466796875,155.7308807373047,0.0015417719259858131,3.40538,5.49644,1.59187,-4.65781,63.9328,-758.57,63.9328,-0.54,2000,27.4405,98.7891,2.44405,10.9959,13.44
1775570272140,1.0,0.0,3595.84228515625,155.9272003173828,0.0018330889288336039,4.06703,6.53389,1.57526,-4.65907,63.9274,-757.529,63.9274,-0.54067,2000,27.7515,99.9139,2.45067,10.9893,13.44
1775570272160,1.0,0.0,3596.75244140625,156.10968017578125,0.002087866887450218,4.65407,7.44381,1.55999,-4.65965,63.9221,-756.619,63.9221,-0.546541,2000,28.0274,100.912,2.45654,10.9835,13.44
1775570272180,1.0,0.0,3597.533203125,156.25759887695312,0.0023072545882314444,5.16106,8.22642,1.54746,-4.66016,63.9177,-755.836,63.9177,-0.55,2000,28.2657,101.774,2.46161,10.9784,13.44
1775570272200,1.0,0.0,3598.44482421875,156.4331512451172,0.0025630074087530375,5.75583,9.13642,1.53437,-4.66076,63.913,-754.926,63.913,-0.55,2000,28.5452,102.785,2.46756,10.9724,13.44
1775570272220,1.0,0.0,3599.22705078125,156.608642578125,0.002782324096187949,6.27027,9.91811,1.52441,-4.661,63.9086,-754.144,63.9086,-0.55,2000,28.7897,103.659,2.4727,10.9673,13.44
1775570272240,1.0,0.0,3600.01025390625,156.7540283203125,0.00303859100677073,6.8761,10.8329,1.51411,-4.661,63.9031,-753.228,63.9031,-0.55,2000,29.0805,104.689,2.47876,10.9612,13.44
1775570272260,1.0,0.0,3600.9248046875,156.9222869873047,0.0032584350556135178,7.39489,11.6163,1.50766,-4.661,63.8988,-752.448,63.8988,-0.55,2000,29.3256,105.571,2.48395,10.9561,13.4361
1775570272280,1.0,0.0,3601.84033203125,157.11557006835938,0.0035152819473296404,8.00067,12.531,1.501,-4.661,63.894,-751.539,63.894,-0.55,2000,29.6103,106.601,2.49001,10.95,13.43
1775570272300,1.0,0.0,3602.88818359375,157.2783966064453,0.0038092229515314102,8.70388,13.5788,1.49678,-4.6603,63.8884,-750.488,63.8884,-0.55,2000,29.9408,107.797,2.49704,10.943,13.43
1775570272320,1.0,0.0,3603.41259765625,157.4521026611328,0.003992960322648287,9.14345,14.2337,1.49471,-4.65986,63.8849,-749.831,63.8849,-0.55,2000,30.1489,108.544,2.5,10.9386,13.43
1775570272340,1.0,0.0,3604.59375,157.60897827148438,0.00428693788126111,9.84674,15.2816,1.49331,-4.65915,63.8792,-748.781,63.8792,-0.55,2000,30.4864,109.739,2.5,10.9315,13.43
1775570272360,1.0,0.0,3605.3818359375,157.75933837890625,0.004545400384813547,10.4629,16.2043,1.49346,-4.65854,63.8743,-747.86,63.8743,-0.545371,2000,30.5739,110.046,2.50463,10.9254,13.43
1775570272380,1.0,0.0,3606.302734375,157.94827270507812,0.004766663070768118,10.9897,16.9945,1.49399,-4.65801,63.8701,-747.073,63.8701,-0.540103,2000,30.5897,110.099,2.5099,10.9201,13.43
1775570272400,1.0,0.0,3607.0927734375,158.11740112304688,0.00502537377178669,11.6085,17.9167,1.49461,-4.65739,63.8651,-746.148,63.8651,-0.54,2000,30.6265,110.222,2.51609,10.9139,13.43
1775570272420,1.0,0.0,3608.015380859375,158.2640380859375,0.00524692190811038,12.1376,18.7064,1.49528,-4.65672,63.8609,-745.357,63.8609,-0.54,2000,30.6555,110.328,2.52,10.91,13.43
1775570272440,1.0,0.0,3608.806640625,158.4436492919922,0.0055056046694517136,12.752,19.628,1.4965,-4.6555,63.856,-744.437,63.856,-0.54,2000,30.6801,110.45,2.52,10.91,13.43
1775570272460,1.0,0.0,3609.73095703125,158.60964965820312,0.005727567244321108,13.2793,20.4189,1.49784,-4.65444,63.8518,-743.647,63.8518,-0.537207,2000,30.7012,110.528,2.52279,10.9072,13.43
1775570272480,1.0,0.0,3610.524169921875,158.75706481933594,0.0059870402328670025,13.8956,21.3434,1.49969,-4.65321,63.8468,-742.723,63.8468,-0.531044,2000,30.7258,110.59,2.52896,10.901,13.43
1775570272500,1.0,0.0,3611.45068359375,158.93402099609375,0.006210233084857464,14.4257,22.1386,1.50085,-4.65215,63.8426,-741.927,63.8426,-0.53,2000,30.7555,110.685,2.53426,10.8957,13.43
1775570272520,1.0,0.0,3612.24560546875,159.1031951904297,0.006470108404755592,15.0428,23.0646,1.50209,-4.65091,63.8377,-741,63.8377,-0.53,2000,30.7921,110.809,2.54,10.89,13.43
1775570272540,1.0,0.0,3613.173828125,159.25645446777344,0.006692880764603615,15.5695,23.8599,1.50314,-4.64986,63.8334,-740.208,63.8334,-0.53,2000,30.8185,110.914,2.54,10.89,13.43
1775570272560,1.0,0.0,3614.36865234375,159.41726684570312,0.007028311491012573,16.3642,25.0562,1.50473,-4.64864,63.8267,-739.012,63.8267,-0.533642,2000,30.8546,111.073,2.54364,10.8864,13.43
1775570272580,1.0,0.0,3614.900390625,159.593994140625,0.007177192717790604,16.7178,25.5867,1.50544,-4.64828,63.8235,-738.479,63.8235,-0.537178,2000,30.8687,111.144,2.54718,10.8828,13.43
1775570272600,1.0,0.0,3616.09765625,159.7509002685547,0.007512769661843777,17.5125,26.7838,1.50702,-4.64698,63.8169,-737.281,63.8169,-0.545125,2000,30.9056,111.302,2.55512,10.8749,13.43
1775570272620,1.0,0.0,3616.63037109375,159.9202880859375,0.0076622567139565945,17.8659,27.3174,1.50773,-4.64627,63.8141,-736.748,63.8141,-0.548659,2000,30.9233,111.373,2.55866,10.8713,13.43
1775570272640,1.0,0.0,3617.82958984375,160.0782928466797,0.007998831570148468,18.66,28.5166,1.50998,-4.64468,63.8077,-735.549,63.8077,-0.5566,2000,30.9564,111.466,2.56,10.87,13.43
1775570272660,1.0,0.0,3618.763427734375,160.19798278808594,0.008260383270680904,19.2768,29.448,1.51155,-4.64345,63.8025,-734.617,63.8025,-0.562768,2000,30.9811,111.528,2.56277,10.8672,13.43
1775570272680,1.0,0.0,3619.564453125,160.355712890625,0.00848526693880558,19.8072,30.2489,1.51261,-4.64239,63.7977,-733.815,63.7977,-0.568072,2000,31.0023,111.581,2.56807,10.8619,13.43
1775570272700,1.0,0.0,3620.500244140625,160.53713989257812,0.008747671730816364,20.4241,31.1847,1.51385,-4.64158,63.7922,-732.88,63.7922,-0.574241,2000,31.0354,111.727,2.57,10.8558,13.43
1775570272720,1.0,0.0,3621.30322265625,160.69068908691406,0.009010210633277893,21.0406,32.1213,1.51508,-4.64092,63.7867,-731.946,63.7867,-0.580406,2000,31.0716,111.904,2.57041,10.85,13.43
1775570272740,1.0,0.0,3622.2412109375,160.88272094726562,0.009235712699592113,21.5724,32.9244,1.51614,-4.63986,63.7824,-731.14,63.7824,-0.585724,2000,31.0929,111.957,2.57572,10.85,13.43
1775570272760,1.0,0.0,3623.179931640625,161.04562377929688,0.009499119594693184,22.1928,33.863,1.51739,-4.63881,63.7771,-730.199,63.7771,-0.591928,2000,31.1216,112.039,2.58193,10.8481,13.43
1775570272780,1.0,0.0,3623.985595703125,161.19715881347656,0.00972492154687643,22.7228,34.6687,1.51845,-4.63828,63.7718,-729.394,63.7718,-0.597228,2000,31.1534,112.145,2.58723,10.8428,13.43
1775570272800,1.0,0.0,3624.926025390625,161.36614990234375,0.010040420107543468,23.4634,35.7944,1.51993,-4.63707,63.7648,-728.268,63.7648,-0.604634,2000,31.1885,112.246,2.59,10.84,13.43
1775570272820,1.0,0.0,3625.73291015625,161.52734375,0.010259052738547325,23.9766,36.5745,1.52095,-4.63605,63.7602,-727.488,63.7602,-0.609766,2000,31.2091,112.298,2.59,10.84,13.43
1775570272840,1.0,0.0,3626.67529296875,161.66038513183594,0.010265299119055271,23.9913,36.5968,1.52098,-4.63602,63.7601,-727.465,63.7601,-0.609913,2000,31.2097,112.299,2.59,10.84,13.43
1775570272860,1.0,0.0,3627.618896484375,161.8351593017578,0.010767783038318157,24.3799,38.3878,2.71876,-4.63258,63.7475,-725.676,63.7475,-0.647988,1693.36,31.229,112.376,2.5976,10.8324,13.43
1775570272880,1.0,0.0,3628.428466796875,162.00648498535156,0.010995565913617611,24.5534,39.1997,3.26575,-4.63102,63.7417,-724.866,63.7417,-0.665336,1553.33,31.2377,112.411,2.60107,10.8289,13.43
1775570272900,1.0,0.0,3629.373779296875,162.15402221679688,0.011576107703149319,24.9955,41.269,4.65985,-4.62704,63.7271,-722.799,63.7271,-0.709551,1196.42,31.2598,112.499,2.60991,10.8201,13.43
1775570272920,1.0,0.0,3630.320068359375,162.32293701171875,0.011576107703149319,24.9955,41.269,4.65985,-4.62704,63.7271,-722.799,63.7271,-0.709551,1196.42,31.2598,112.499,2.60991,10.8201,13.43
1775570272940,1.0,0.0,3631.26708984375,162.48329162597656,0.01170111820101738,25.2829,41.7144,3.77651,-4.62559,63.7239,-722.353,63.7239,-0.71,1421.19,31.2741,112.557,2.61,10.82,13.43
1775570272960,1.0,0.0,3632.079833984375,162.62669372558594,0.01203218661248684,26.0693,42.894,1.50214,-4.62165,63.7153,-721.172,63.7153,-0.70792,2000,31.3121,112.707,2.61,10.82,13.43
1775570272980,1.0,0.0,3633.02880859375,162.80422973632812,0.012260250747203827,26.611,43.7066,1.50322,-4.61894,63.7099,-720.358,63.7099,-0.691669,2000,31.3283,112.761,2.61,10.82,13.43
1775570273000,1.0,0.0,3633.978759765625,162.95884704589844,0.01252636220306158,27.242,44.6554,1.50448,-4.61531,63.7038,-719.409,63.7038,-0.6679,2000,31.3545,112.848,2.61,10.8176,13.43
1775570273020,1.0,0.0,3634.522216796875,163.10540771484375,0.012678926810622215,27.6027,45.2,1.50521,-4.61278,63.7006,-718.865,63.7006,-0.649867,2000,31.3762,112.921,2.61,10.814,13.43
1775570273040,1.0,0.0,3635.74609375,163.2814178466797,0.013060174882411957,28.5028,46.5592,1.50701,-4.60598,63.6925,-717.509,63.6925,-0.594806,2000,31.4151,113.05,2.61,10.81,13.43
1775570273060,1.0,0.0,3636.8349609375,163.45819091796875,0.01328932773321867,29.0433,47.3754,1.50809,-4.60165,63.6877,-716.694,63.6877,-0.557834,2000,31.433,113.113,2.61,10.8104,13.43
1775570273080,1.0,0.0,3637.652587890625,163.58570861816406,0.013556485064327717,29.6749,48.3291,1.50935,-4.5966,63.6833,-715.74,63.6833,-0.526255,2000,31.4772,113.302,2.61,10.8167,13.43
1775570273100,1.0,0.0,3638.607421875,163.72901916503906,0.013824224472045898,30.3071,49.2838,1.51061,-4.59124,63.6776,-714.785,63.6776,-0.568355,2000,31.5031,113.4,2.61,10.82,13.43
1775570273120,1.0,0.0,3639.1533203125,163.9130096435547,0.014015108346939087,30.7573,49.9636,1.51151,-4.58718,63.6727,-714.104,63.6727,-0.653893,2000,31.5076,113.4,2.61,10.82,13.43
1775570273140,1.0,0.0,3640.109619140625,164.05810546875,0.014245472848415375,31.3014,50.785,1.5126,-4.58169,63.6676,-713.281,63.6676,-0.654797,2000,31.5281,113.46,2.61,10.82,13.43
1775570273160,1.0,0.0,3641.067138671875,164.22378540039062,0.014514491893351078,31.9373,51.7454,1.51387,-4.57469,63.6625,-712.318,63.6625,-0.5594,2000,31.5662,113.587,2.61,10.82,13.43
1775570273180,1.0,0.0,3642.025390625,164.38671875,0.014782666228711605,32.566,52.7003,1.51513,-4.56777,63.6575,-711.365,63.6575,-0.516042,2000,31.5926,113.713,2.60434,10.82,13.43
1775570273200,1.0,0.0,3642.84716796875,164.52207946777344,0.015051444061100483,33.1959,53.6577,1.51659,-4.56065,63.652,-710.409,63.652,-0.525258,2000,31.6218,113.839,2.6,10.822,13.43
1775570273220,1.0,0.0,3643.80712890625,164.69480895996094,0.015282263979315758,33.7377,54.4813,1.51821,-4.55415,63.6466,-709.586,63.6466,-0.622788,2000,31.6543,113.948,2.6,10.8274,13.43
1775570273240,1.0,0.0,3644.767822265625,164.85507202148438,0.015589897520840168,34.4599,55.579,1.51992,-4.54502,63.638,-708.489,63.638,-0.771168,2000,31.6884,114.046,2.5954,10.83,13.43
1775570273260,1.0,0.0,3645.591796875,164.97817993164062,0.015821056440472603,35.0025,56.4038,1.521,-4.53797,63.631,-707.663,63.631,-0.890124,2000,31.7101,114.1,2.59,10.83,13.43
1775570273280,1.0,0.0,3646.55419921875,165.1165771484375,0.01605248637497425,35.5445,57.2276,1.52209,-4.53038,63.6228,-706.838,63.6228,-0.917223,2000,31.7263,114.209,2.59,10.8354,13.43
1775570273300,1.0,0.0,3647.3798828125,165.2767791748047,0.016322355717420578,36.1757,58.1888,1.52318,-4.52154,63.6135,-705.876,63.6135,-0.94,2000,31.7453,114.318,2.58824,10.8418,13.43
1775570273320,1.0,0.0,3648.343994140625,165.42987060546875,0.016554417088627815,36.7166,59.0164,1.52372,-4.51397,63.606,-705.052,63.606,-0.94,2000,31.7615,114.372,2.58283,10.8472,13.43
1775570273340,1.0,0.0,3649.447265625,165.60450744628906,0.016902713105082512,37.5322,60.2589,1.52506,-4.50255,63.5961,-703.808,63.5961,-0.822918,2000,31.786,114.453,2.58,10.85,13.43
1775570273360,1.0,0.0,3650.552001953125,165.7593994140625,0.017134621739387512,38.0759,61.0861,1.52615,-4.49494,63.5905,-702.978,63.5905,-0.695723,2000,31.8061,114.523,2.57924,10.8508,13.43
1775570273380,1.0,0.0,3651.2431640625,165.92393493652344,0.017406173050403595,38.7074,62.0523,1.52741,-4.4861,63.5868,-702.013,63.5868,-0.493639,2000,31.8566,114.712,2.57293,10.8571,13.43
1775570273400,1.0,0.0,3652.211669921875,166.09912109375,0.017639027908444405,39.2495,62.8817,1.52875,-4.47851,63.5828,-701.184,63.5828,-0.442412,2000,31.8875,114.825,2.57,10.8625,13.43
1775570273420,1.0,0.0,3653.04248046875,166.2589569091797,0.017871685326099396,39.7918,63.7115,1.53038,-4.47091,63.5779,-700.354,63.5779,-0.534607,2000,31.9038,114.879,2.57,10.8679,13.43
1775570273440,1.0,0.0,3653.8740234375,166.38233947753906,0.018143998458981514,40.4236,64.6824,1.53185,-4.46249,63.5713,-699.386,63.5713,-0.633541,2000,31.9312,114.985,2.56576,10.87,13.43
1775570273460,1.0,0.0,3654.8447265625,166.53414916992188,0.018376963213086128,40.9629,65.5128,1.53293,-4.45548,63.5654,-698.559,63.5654,-0.714432,2000,31.9581,115.093,2.56037,10.87,13.43
1775570273480,1.0,0.0,3655.954833984375,166.70684814453125,0.0186883807182312,41.6885,66.6235,1.53438,-4.44674,63.5554,-697.445,63.5554,-0.857707,2000,31.9738,115.1,2.56,10.87,13.43
1775570273500,1.0,0.0,3656.927490234375,166.8514862060547,0.018960842862725258,42.3214,67.5949,1.53532,-4.43914,63.5465,-696.473,63.5465,-0.907144,2000,31.9961,115.164,2.55679,10.8732,13.43
1775570273520,1.0,0.0,3657.76171875,166.9850311279297,0.019195131957530975,42.8637,68.4301,1.53586,-4.43264,63.5389,-695.64,63.5389,-0.885451,2000,32.0232,115.273,2.55136,10.8786,13.43
1775570273540,1.0,0.0,3658.5966796875,167.1350860595703,0.01946796476840973,43.4988,69.4031,1.537,-4.42551,63.53,-694.664,63.53,-0.89995,2000,32.04,115.35,2.55,10.88,13.43
1775570273560,1.0,0.0,3659.432373046875,167.2870635986328,0.01970256119966507,44.0453,70.2397,1.53809,-4.41955,63.5224,-693.823,63.5224,-0.917283,2000,32.0523,115.409,2.55,10.88,13.43
1775570273580,1.0,0.0,3660.408447265625,167.4728240966797,0.019937369972467422,44.5888,71.0768,1.53918,-4.41411,63.5153,-692.986,63.5153,-0.884671,2000,32.0794,115.518,2.55,10.88,13.43
1775570273600,1.0,0.0,3661.245849609375,167.62680053710938,0.020211530849337578,45.2219,72.054,1.54044,-4.40778,63.5073,-692.011,63.5073,-0.837809,2000,32.1111,115.622,2.55,10.88,13.43
1775570273620,1.0,0.0,3662.2236328125,167.75820922851562,0.02044624835252762,45.7615,72.8903,1.54152,-4.40239,63.5009,-691.18,63.5009,-0.783851,2000,32.1381,115.676,2.55,10.88,13.43
1775570273640,1.0,0.0,3663.342041015625,167.919189453125,0.020799174904823303,46.5768,74.1483,1.54315,-4.39481,63.4899,-689.921,63.4899,-0.858055,2000,32.1673,115.815,2.55,10.88,13.43
1775570273660,1.0,0.0,3664.46142578125,168.0765380859375,0.021034741774201393,47.1212,74.9879,1.54412,-4.39003,63.4822,-689.08,63.4822,-0.932425,2000,32.1848,115.912,2.55,10.88,13.43
1775570273680,1.0,0.0,3665.161865234375,168.2110137939453,0.021309776231646538,47.7535,75.9679,1.54475,-4.38497,63.4727,-688.103,63.4727,-0.94507,2000,32.2101,115.975,2.55,10.88,13.43
1775570273700,1.0,0.0,3666.14306640625,168.36331176757812,0.021545657888054848,48.2978,76.8086,1.54589,-4.38032,63.4651,-687.261,63.4651,-0.91724,2000,32.2319,116.03,2.55,10.88,13.43
1775570273720,1.0,0.0,3666.985107421875,168.52394104003906,0.021820655092597008,48.9344,77.789,1.5478,-4.37459,63.4569,-686.277,63.4569,-0.847217,2000,32.2574,116.093,2.55,10.88,13.43
1775570273740,1.0,0.0,3667.96826171875,168.66015625,0.02205772139132023,49.4809,78.6354,1.54848,-4.37063,63.4512,-685.43,63.4512,-0.758243,2000,32.2744,116.148,2.55,10.88,13.43
1775570273760,1.0,0.0,3668.811767578125,168.8277130126953,0.022333486005663872,50.1161,79.6199,1.54923,-4.36607,63.445,-684.446,63.445,-0.660715,2000,32.2946,116.223,2.55116,10.88,13.4312
1775570273780,1.0,0.0,3669.796875,168.9863739013672,0.022570479661226273,50.6609,80.4644,1.55032,-4.36171,63.4401,-683.6,63.4401,-0.61713,2000,32.3164,116.332,2.55661,10.88,13.4366
1775570273800,1.0,0.0,3670.782958984375,169.11837768554688,0.022847125306725502,51.2948,81.4499,1.55159,-4.35664,63.4346,-682.616,63.4346,-0.563467,2000,32.3447,116.459,2.56,10.88,13.44
1775570273820,1.0,0.0,3671.629150390625,169.2647705078125,0.02308395504951477,51.8355,82.2934,1.55267,-4.35232,63.4303,-681.777,63.4303,-0.514804,2000,32.3718,116.567,2.56,10.88,13.44
1775570273840,1.0,0.0,3672.616943359375,169.43301391601562,0.0233607180416584,52.4717,83.2811,1.55442,-4.34675,63.4248,-680.788,63.4248,-0.528302,2000,32.4083,116.694,2.56,10.88,13.44
1775570273860,1.0,0.0,3673.46435546875,169.572265625,0.023638086393475533,53.1098,84.2713,1.55622,-4.34101,63.4187,-679.795,63.4187,-0.587447,2000,32.4411,116.8,2.56,10.88,13.44
1775570273880,1.0,0.0,3674.45361328125,169.7135009765625,0.023875627666711807,53.6521,85.1173,1.5573,-4.33613,63.4122,-678.95,63.4122,-0.723029,2000,32.4465,116.8,2.56,10.88,13.44
1775570273900,1.0,0.0,3675.30224609375,169.8549346923828,0.02415335364639759,54.2862,86.1065,1.55829,-4.33042,63.4046,-677.962,63.4046,-0.792828,2000,32.4614,116.857,2.56,10.88,13.44
1775570273920,1.0,0.0,3676.29296875,169.97274780273438,0.02439148910343647,54.8299,86.9546,1.55883,-4.32553,63.398,-677.115,63.398,-0.760207,2000,32.4832,116.966,2.56,10.88,13.44
1775570273940,1.0,0.0,3677.426513671875,170.1436309814453,0.02474897913634777,55.6475,88.2302,1.55965,-4.31817,63.3895,-675.84,63.3895,-0.685245,2000,32.5094,117.065,2.56,10.88,13.44
1775570273960,1.0,0.0,3678.561279296875,170.30210876464844,0.02502727136015892,56.2837,89.2226,1.56057,-4.31216,63.3829,-674.847,63.3829,-0.658512,2000,32.5342,117.128,2.56,10.88,13.44
1775570273980,1.0,0.0,3679.413330078125,170.4337615966797,0.025266412645578384,56.8297,90.0743,1.56166,-4.3067,63.3769,-673.993,63.3769,-0.674891,2000,32.5615,117.183,2.56,10.88,13.44
1775570274000,1.0,0.0,3680.265869140625,170.59217834472656,0.025505315512418747,57.3734,90.9263,1.56275,-4.30164,63.3716,-673.143,63.3716,-0.653859,2000,32.5849,117.275,2.56,10.88,13.44
1775570274020,1.0,0.0,3681.26123046875,170.7445831298828,0.025784572586417198,58.0082,91.9227,1.56402,-4.29593,63.3659,-672.15,63.3659,-0.610408,2000,32.6103,117.401,2.56008,10.88,13.44
1775570274040,1.0,0.0,3682.114990234375,170.8706512451172,0.026023926213383675,58.5546,92.7752,1.56566,-4.29101,63.3599,-671.294,63.3599,-0.637731,2000,32.6322,117.455,2.56555,10.88,13.44
1775570274060,1.0,0.0,3683.112060546875,171.01881408691406,0.0263032466173172,59.1915,93.7706,1.56719,-4.28547,63.3529,-670.297,63.3529,-0.671488,2000,32.6557,117.519,2.57,10.88,13.44
1775570274080,1.0,0.0,3683.967529296875,171.1769256591797,0.02658313326537609,59.8276,94.7693,1.56783,-4.28038,63.3459,-669.299,63.3459,-0.709655,2000,32.6748,117.583,2.57,10.88,13.44
1775570274100,1.0,0.0,3684.96630859375,171.30929565429688,0.026823321357369423,60.3726,95.625,1.56875,-4.27602,63.3403,-668.444,63.3403,-0.679013,2000,32.6986,117.675,2.57,10.88,13.4437
1775570274120,1.0,0.0,3685.822998046875,171.45556640625,0.027063589543104172,60.9174,96.4804,1.56983,-4.27166,63.3348,-667.589,63.3348,-0.619082,2000,32.7259,117.783,2.57,10.88,13.4492
1775570274140,1.0,0.0,3686.8232421875,171.60888671875,0.027383767068386078,61.6449,97.6225,1.57129,-4.26584,63.3282,-666.445,63.3282,-0.622899,2000,32.7493,117.864,2.57,10.8736,13.45
1775570274160,1.0,0.0,3687.681396484375,171.74288940429688,0.02762489952147007,62.193,98.4829,1.57239,-4.26165,63.3229,-665.583,63.3229,-0.639648,2000,32.7696,117.939,2.57193,10.87,13.45
1775570274180,1.0,0.0,3688.683349609375,171.89764404296875,0.027865774929523468,62.7404,99.3424,1.57348,-4.25782,63.3169,-664.722,63.3169,-0.66702,2000,32.797,118.048,2.5774,10.87,13.45
1775570274200,1.0,0.0,3689.686279296875,172.03773498535156,0.02814691886305809,63.3759,100.344,1.57475,-4.25374,63.3099,-663.721,63.3099,-0.68,2000,32.8213,118.138,2.58,10.87,13.45
1775570274220,1.0,0.0,3690.54638671875,172.16152954101562,0.02838805504143238,63.919,101.202,1.57584,-4.25049,63.3039,-662.866,63.3039,-0.68,2000,32.8376,118.192,2.58,10.87,13.45
1775570274240,1.0,0.0,3691.55078125,172.30149841308594,0.02867010235786438,64.5555,102.208,1.57711,-4.24667,63.2969,-661.861,63.2969,-0.702221,2000,32.8678,118.311,2.58556,10.8644,13.45
1775570274260,1.0,0.0,3692.412353515625,172.472412109375,0.028951404616236687,65.1905,103.211,1.57819,-4.24305,63.2897,-660.859,63.2897,-0.725716,2000,32.8938,118.419,2.59,10.86,13.45
1775570274280,1.0,0.0,3693.706298828125,172.60049438476562,0.02927437610924244,65.9196,104.363,1.57892,-4.2394,63.281,-659.708,63.281,-0.747588,2000,32.9084,118.492,2.59,10.86,13.45
1775570274300,1.0,0.0,3694.713623046875,172.7516632080078,0.02951638214290142,66.4659,105.226,1.57993,-4.23714,63.2739,-658.844,63.2739,-0.763976,2000,32.9333,118.593,2.59466,10.8553,13.45
1775570274320,1.0,0.0,3695.28955078125,172.895263671875,0.029718149453401566,66.9213,105.946,1.58084,-4.23531,63.268,-658.124,63.268,-0.77764,2000,32.9561,118.684,2.59921,10.8508,13.45
1775570274340,1.0,0.0,3696.586181640625,173.01280212402344,0.030081724748015404,67.742,107.242,1.58248,-4.23203,63.2574,-656.825,63.2574,-0.831943,2000,32.9823,118.774,2.60742,10.85,13.45
1775570274360,1.0,0.0,3697.451416015625,173.15061950683594,0.030324578285217285,68.2883,108.108,1.58358,-4.23014,63.25,-655.96,63.25,-0.867298,2000,33.0015,118.829,2.61288,10.8471,13.45
1775570274380,1.0,0.0,3698.4619140625,173.32058715820312,0.030607471242547035,68.9226,109.117,1.58485,-4.22823,63.2411,-654.956,63.2411,-0.905355,2000,33.0269,118.892,2.61923,10.8408,13.45
1775570274400,1.0,0.0,3699.328857421875,173.45059204101562,0.03085099160671234,69.4707,109.984,1.585,-4.22706,63.2334,-654.086,63.2334,-0.881758,2000,33.0394,118.947,2.62471,10.8353,13.4547
1775570274420,1.0,0.0,3700.341064453125,173.59698486328125,0.031134987249970436,70.1098,110.995,1.58533,-4.22578,63.2247,-653.073,63.2247,-0.840115,2000,33.0544,119.011,2.6311,10.8289,13.46
1775570274440,1.0,0.0,3701.209228515625,173.74490356445312,0.031418878585100174,70.7464,112.007,1.58724,-4.22451,63.217,-652.062,63.217,-0.782827,2000,33.0799,119.075,2.63746,10.8225,13.46
1775570274460,1.0,0.0,3702.222900390625,173.8787384033203,0.03166245296597481,71.2925,112.875,1.58829,-4.22371,63.2105,-651.194,63.2105,-0.751225,2000,33.0988,119.129,2.64292,10.8171,13.46
1775570274480,1.0,0.0,3703.2373046875,174.02874755859375,0.0319465734064579,71.9295,113.888,1.58893,-4.22307,63.2028,-650.182,63.2028,-0.732114,2000,33.1179,119.193,2.6493,10.8107,13.46
1775570274500,1.0,0.0,3704.107666015625,174.17587280273438,0.032190952450037,72.4775,114.759,1.58995,-4.22252,63.1967,-649.31,63.1967,-0.734775,2000,33.1439,119.295,2.65477,10.8052,13.46
1775570274520,1.0,0.0,3705.1240234375,174.3033905029297,0.032475508749485016,73.1155,115.774,1.59123,-4.22188,63.1894,-648.295,63.1894,-0.755014,2000,33.1735,119.412,2.66115,10.7988,13.46
1775570274540,1.0,0.0,3705.995849609375,174.45448303222656,0.03276076540350914,73.7551,116.791,1.59251,-4.22124,63.1804,-647.276,63.1804,-0.83816,2000,33.1927,119.476,2.66755,10.7924,13.46
1775570274560,1.0,0.0,3707.013427734375,174.59628295898438,0.033005572855472565,74.3026,117.664,1.5933,-4.2207,63.1731,-646.404,63.1731,-0.854869,2000,33.2091,119.53,2.67303,10.79,13.46
1775570274580,1.0,0.0,3707.886474609375,174.71315002441406,0.033291045576334,74.9398,118.684,1.59394,-4.22006,63.1648,-645.388,63.1648,-0.823008,2000,33.2282,119.594,2.6794,10.79,13.46
1775570274600,1.0,0.0,3708.90576171875,174.85696411132812,0.03353617712855339,75.4892,119.558,1.59498,-4.21951,63.1572,-644.511,63.1572,-0.829784,2000,33.2447,119.649,2.68489,10.7851,13.46
1775570274620,1.0,0.0,3709.926025390625,175.00411987304688,0.0338224358856678,76.1301,120.578,1.59613,-4.21887,63.1484,-643.488,63.1484,-0.829588,2000,33.2626,119.713,2.6913,10.7787,13.46
